Date,SPY,QQQ,IWM,TLT,GLD
2016-05-18,176.098,99.0124,100.943,102.61,120.1
2016-05-19,175.467,98.4821,100.14,103.011,119.87
2016-05-20,176.587,99.5706,101.846,103.098,119.71
2016-05-23,176.347,99.4425,101.717,103.318,119.37
2016-05-24,178.625,101.442,103.801,102.917,117.3
2016-05-25,179.829,102.168,104.417,102.556,116.98
2016-05-26,179.888,102.472,104.287,103.027,116.58
2016-05-27,180.606,103.012,105.339,102.88,115.63
2016-05-31,180.309,103.206,105.676,103.098,116.06
2016-06-01,180.664,103.216,106.41,103.51,115.94
2016-06-02,181.247,103.424,107.204,104.274,115.67
2016-06-03,180.673,102.945,106.589,105.771,118.85
2016-06-06,181.612,103.304,107.75,104.975,118.92
2016-06-07,181.898,103.051,108.078,105.232,118.82
2016-06-08,182.48,103.236,108.852,105.806,120.58
2016-06-09,182.241,103.061,108.167,106.483,121.25
2016-06-10,180.471,101.903,106.669,106.812,121.74
2016-06-13,179.113,101.031,105.528,107.474,122.64
2016-06-14,178.768,101.031,105.239,107.393,122.77
2016-06-15,178.518,100.736,105.309,107.806,123.68
2016-06-16,179.047,101.041,105.299,108.327,122.38
2016-06-17,178.385,99.8541,104.892,107.651,123.95
2016-06-20,179.534,100.471,105.965,106.51,123.21
2016-06-21,180.021,100.796,105.746,106.024,120.84
2016-06-22,179.753,100.551,105.369,106.165,120.91
2016-06-23,182.097,102.01,107.373,104.966,120.11
2016-06-24,175.457,97.7761,103.265,107.79,125.98
2016-06-27,172.421,95.842,99.9018,110.496,126.68
2016-06-28,175.523,97.9329,101.449,110.72,125.32
2016-06-29,178.509,99.678,103.731,109.892,125.84
2016-06-30,180.931,100.835,105.676,110.268,126.47
2016-07-01,181.267,101.364,106.043,111.807,128.41
2016-07-05,180.003,100.726,104.505,113.197,129.44
2016-07-06,181.092,101.571,105.269,113.376,130.23
2016-07-07,180.961,101.864,105.478,113.368,129.74
2016-07-08,183.687,103.434,107.948,114.223,130.51
2016-07-11,184.339,104.001,109.169,113.215,129.33
2016-07-12,185.659,104.52,110.637,111.353,127.15
2016-07-13,185.629,104.296,110.201,112.65,128.32
2016-07-14,186.665,105.001,110.31,111.028,127.33
2016-07-15,186.425,104.825,110.627,110.051,126.84
2016-07-18,186.912,105.532,110.816,109.953,127.04
2016-07-19,186.721,105.128,110.25,110.605,127.21
2016-07-20,187.496,106.363,110.965,109.971,125.39
2016-07-21,186.79,106.109,110.439,110.198,127.33
2016-07-22,187.64,106.559,111.283,110.409,126.35
2016-07-25,187.123,106.568,111.104,110.321,125.47
2016-07-26,187.218,106.688,111.67,110.506,126.0
2016-07-27,187.02,107.444,111.948,111.868,128.03
2016-07-28,187.238,107.824,111.7,111.651,127.66
2016-07-29,187.536,108.061,111.878,112.576,128.98
2016-08-01,187.372,108.657,111.977,111.381,129.21
2016-08-02,186.176,107.805,110.41,110.216,130.27
2016-08-03,186.712,108.166,111.342,110.286,129.65
2016-08-04,186.912,108.493,111.441,111.128,129.87
2016-08-05,188.453,109.501,113.029,109.944,127.55
2016-08-08,188.348,109.381,112.979,110.156,127.44
2016-08-09,188.453,109.627,113.089,111.266,127.96
2016-08-10,188.005,109.363,112.265,111.68,128.56
2016-08-11,188.855,109.815,112.811,110.693,127.67
2016-08-12,188.692,109.895,112.93,111.607,127.4
2016-08-15,189.21,110.353,114.021,110.589,127.84
2016-08-16,188.274,109.745,113.119,110.268,128.47
2016-08-17,188.617,109.954,112.791,110.931,128.5
2016-08-18,189.019,109.983,113.624,111.119,129.11
2016-08-19,188.76,109.954,113.624,110.544,127.97
2016-08-22,188.76,110.03,113.853,111.472,127.78
2016-08-23,189.104,110.225,114.657,111.572,127.76
2016-08-24,188.186,109.521,113.713,111.325,126.34
2016-08-25,188.061,109.353,113.932,110.878,126.23
2016-08-26,187.679,109.501,113.704,110.252,126.05
2016-08-29,188.617,109.647,114.299,111.729,126.3
2016-08-30,188.31,109.305,114.527,111.3,125.03
2016-08-31,187.766,109.188,113.863,111.463,124.78
2016-09-01,187.775,109.461,113.942,111.572,125.3
2016-09-02,188.617,109.815,115.073,110.671,126.57
2016-09-06,189.162,110.493,115.172,111.463,128.71
2016-09-07,189.142,110.561,115.887,111.41,128.27
2016-09-08,188.741,109.925,115.648,110.016,127.59
2016-09-09,184.222,107.147,112.037,108.17,126.75
2016-09-12,186.845,109.089,113.624,108.233,126.59
2016-09-13,184.176,108.116,111.461,107.011,125.73
2016-09-14,184.1,108.657,111.481,107.184,126.18
2016-09-15,185.926,110.325,112.791,106.716,125.37
2016-09-16,185.239,110.245,112.612,107.56,125.06
2016-09-19,185.248,109.765,113.376,107.216,125.32
2016-09-20,185.257,109.983,112.9,107.586,125.44
2016-09-21,187.354,111.069,114.517,108.444,127.27
2016-09-22,188.541,111.941,116.165,109.3,127.57
2016-09-23,187.496,111.226,115.341,109.222,127.65
2016-09-26,185.966,110.285,114.18,109.892,127.55
2016-09-27,187.133,111.382,114.647,110.72,126.62
2016-09-28,188.079,111.569,115.529,110.488,126.22
2016-09-29,186.357,110.764,113.833,110.755,126.07
2016-09-30,187.775,111.589,115.113,109.81,125.64
2016-10-03,187.316,111.422,114.736,109.395,125.32
2016-10-04,186.357,111.265,114.16,108.116,120.97
2016-10-05,187.188,111.658,114.865,107.621,120.78
2016-10-06,187.316,111.599,114.736,107.028,119.66
2016-10-07,186.675,111.353,113.813,107.103,119.74
2016-10-10,187.65,112.079,115.182,106.457,120.16
2016-10-11,185.266,110.453,113.089,106.229,119.55
2016-10-12,185.523,110.363,113.009,106.317,119.74
2016-10-13,184.932,109.983,112.037,106.722,120.03
2016-10-14,185.028,110.098,111.63,105.223,119.36
2016-10-17,184.379,109.805,111.501,105.908,119.68
2016-10-18,185.523,110.784,112.096,106.257,120.42
2016-10-19,186.005,110.774,112.582,106.326,121.11
2016-10-20,185.669,110.637,112.245,106.442,120.74
2016-10-21,185.746,111.069,112.185,106.609,120.83
2016-10-24,186.539,112.423,112.92,106.149,120.56
2016-10-25,185.908,112.049,112.047,106.423,121.47
2016-10-26,185.553,111.275,110.965,105.709,120.79
2016-10-27,185.074,110.764,109.655,104.542,121.01
2016-10-28,184.499,110.058,109.358,104.302,121.58
2016-10-31,184.509,109.973,109.795,104.95,121.94
2016-11-01,183.179,109.158,108.484,104.958,122.73
2016-11-02,182.088,108.295,107.086,105.417,123.64
2016-11-03,181.257,107.206,106.569,104.603,124.3
2016-11-04,181.036,106.817,107.234,105.558,124.39
2016-11-07,185.054,109.381,109.863,104.649,122.15
2016-11-08,185.849,110.068,110.162,104.218,121.64
2016-11-09,187.85,110.58,113.575,99.806,121.56
2016-11-10,188.328,108.834,115.371,98.3392,119.75
2016-11-11,187.888,108.864,118.04,97.7852,117.1
2016-11-14,188.041,107.766,119.688,97.1857,116.11
2016-11-15,189.469,109.266,120.075,97.6811,117.12
2016-11-16,189.104,109.895,120.065,98.5701,116.77
2016-11-17,190.118,110.685,120.759,97.0881,116.17
2016-11-18,189.671,110.275,121.404,96.8052,115.15
2016-11-21,191.106,111.392,121.94,97.0433,115.58
2016-11-22,191.478,111.765,123.051,97.0096,115.54
2016-11-23,191.574,111.313,123.825,96.6544,113.25
2016-11-25,192.312,111.668,124.262,96.7878,112.61
2016-11-28,191.39,111.402,122.614,97.5112,113.8
2016-11-29,191.776,111.804,122.545,97.935,113.27
2016-11-30,191.307,110.433,121.95,96.3317,111.75
2016-12-01,190.637,108.578,121.384,95.3305,111.54
2016-12-02,190.711,108.794,121.314,96.0086,112.14
2016-12-05,191.851,109.608,123.398,95.9072,111.54
2016-12-06,192.471,109.865,124.728,95.846,111.43
2016-12-07,194.961,111.255,125.928,96.6544,111.83
2016-12-08,195.45,111.461,127.933,95.5249,111.57
2016-12-09,196.627,112.354,128.161,94.3447,110.4
2016-12-12,196.397,111.823,126.812,94.5132,110.82
2016-12-13,197.747,113.244,126.822,94.8807,110.45
2016-12-14,196.079,113.022,125.244,93.8247,108.83
2016-12-15,196.894,113.195,126.167,94.2771,107.34
2016-12-16,196.504,112.785,125.938,94.0684,108.05
2016-12-19,196.943,113.234,126.772,95.0869,108.59
2016-12-20,197.719,113.659,127.853,94.5914,107.79
2016-12-21,197.145,113.55,127.02,95.0338,107.85
2016-12-22,196.8,113.264,125.908,94.8629,107.59
2016-12-23,197.086,113.324,126.603,95.0604,107.93
2016-12-27,197.602,113.901,127.169,94.7366,108.56
2016-12-28,195.959,113.04,125.839,95.4096,108.86
2016-12-29,195.92,112.883,125.958,95.7464,110.29
2016-12-30,195.172,111.697,125.472,95.8909,109.61
2017-01-03,196.684,112.725,126.097,96.2941,110.47
2017-01-04,197.852,113.324,128.201,96.6544,110.86
2017-01-05,197.719,113.95,126.722,98.2069,112.58
2017-01-06,198.389,114.953,126.256,97.2809,111.75
2017-01-09,197.766,115.333,125.432,98.0876,112.67
2017-01-10,197.766,115.598,126.653,98.0249,113.15
2017-01-11,198.292,115.893,126.852,98.3392,113.5
2017-01-12,197.824,115.726,125.869,98.1286,113.91
2017-01-13,198.254,116.098,126.792,97.6567,114.21
2017-01-17,197.584,115.763,125.075,98.6786,115.85
2017-01-18,197.997,115.992,125.472,97.3947,114.87
2017-01-19,197.268,115.942,124.47,96.7143,114.77
2017-01-20,197.988,116.186,125.105,96.5501,115.05
2017-01-23,197.49,116.274,124.589,97.5112,115.79
2017-01-24,198.743,117.078,126.494,96.8128,115.27
2017-01-25,200.454,118.266,127.694,95.6759,114.32
2017-01-26,200.244,118.401,127.179,95.9408,113.26
2017-01-27,199.95,118.629,126.722,96.2853,113.49
2017-01-30,198.694,117.696,124.956,95.9914,113.97
2017-01-31,198.675,117.462,125.819,96.6544,115.55
2017-02-01,198.753,118.276,125.74,96.071,115.2
2017-02-02,198.876,118.166,125.442,96.0272,115.84
2017-02-03,200.254,118.509,127.377,95.9914,116.13
2017-02-06,199.921,118.657,126.405,96.5763,117.7
2017-02-07,199.931,119.077,125.829,97.2809,117.46
2017-02-08,200.169,119.275,125.611,98.6224,118.19
2017-02-09,201.363,119.706,127.407,97.4658,117.29
2017-02-10,202.159,120.097,128.35,97.4034,117.6
2017-02-13,203.261,120.766,128.667,97.0881,116.8
2017-02-14,204.092,121.176,129.104,96.4095,116.93
2017-02-15,205.117,121.901,129.888,95.9827,117.45
2017-02-16,204.946,121.863,129.521,96.4885,118.08
2017-02-17,205.271,122.382,129.441,97.0367,117.68
2017-02-21,206.524,122.978,130.463,96.8583,117.75
2017-02-22,206.333,123.028,129.878,97.0278,117.91
2017-02-23,206.476,122.587,129.094,97.3354,118.94
2017-02-24,206.705,122.814,128.995,98.4385,119.7
2017-02-27,207.021,122.96,130.285,97.8537,119.12
2017-02-28,206.504,122.587,128.25,98.2167,119.23
2017-03-01,209.386,123.92,130.622,96.5597,119.06
2017-03-02,208.093,123.294,129.094,96.1968,117.58
2017-03-03,208.218,123.51,128.995,96.4604,117.51
2017-03-06,207.566,123.244,128.121,95.9914,116.72
2017-03-07,206.926,123.038,127.308,95.7226,115.78
2017-03-08,206.563,123.234,126.465,95.2096,115.06
2017-03-09,206.81,123.333,125.948,94.4507,114.47
2017-03-10,207.549,123.871,126.524,94.773,114.72
2017-03-13,207.663,124.078,126.802,94.1743,114.74
2017-03-14,206.849,123.774,126.196,94.6352,114.12
2017-03-15,208.667,124.556,128.151,95.7829,116.25
2017-03-16,208.275,124.468,128.32,95.3059,116.73
2017-03-17,207.892,124.421,128.816,95.8909,116.99
2017-03-20,207.654,124.537,128.27,96.2941,117.51
2017-03-21,204.971,122.647,124.658,97.0792,118.54
2017-03-22,205.472,123.451,124.688,97.484,118.83
2017-03-23,205.232,123.155,125.412,97.3441,118.67
2017-03-24,205.089,123.393,125.502,97.7064,118.86
2017-03-27,204.87,123.598,125.73,98.1541,119.53
2017-03-28,206.389,124.373,126.712,97.484,119.04
2017-03-29,206.563,124.951,127.139,98.0876,119.33
2017-03-30,207.213,125.155,128.081,97.2723,118.47
2017-03-31,206.734,125.067,128.29,97.5638,118.72
2017-04-03,206.399,124.99,126.94,98.5525,119.35
2017-04-04,206.524,125.195,126.792,98.0347,119.62
2017-04-05,205.912,124.686,125.363,98.3215,119.62
2017-04-06,206.495,124.755,126.534,98.2167,119.18
2017-04-07,206.294,124.686,126.475,97.7757,119.46
2017-04-10,206.409,124.735,126.742,98.2256,119.46
2017-04-11,206.169,124.187,127.764,99.1443,121.19
2017-04-12,205.232,123.677,126.008,99.6815,122.02
2017-04-13,203.93,123.195,124.777,99.9814,122.6
2017-04-17,205.75,124.216,126.246,99.6815,122.24
2017-04-18,205.098,124.029,126.276,100.987,122.82
2017-04-19,204.723,124.226,126.712,100.433,121.73
2017-04-20,206.409,125.274,128.33,100.044,121.96
2017-04-21,205.758,125.244,128.042,100.044,122.31
2017-04-24,208.025,126.743,129.629,99.5468,121.48
2017-04-25,209.203,127.656,130.91,98.3785,120.25
2017-04-26,209.06,127.479,131.564,98.9207,120.84
2017-04-27,209.252,128.254,131.524,98.9297,120.39
2017-04-28,208.782,128.49,129.759,99.0819,120.77
2017-05-01,209.328,129.616,130.523,98.2774,119.67
2017-05-02,209.414,129.841,129.848,98.7821,119.65
2017-05-03,209.137,129.431,129.034,98.8413,117.98
2017-05-04,209.405,129.48,128.855,98.3589,116.79
2017-05-05,210.237,129.949,129.689,98.4551,117.01
2017-05-08,210.2,130.245,129.154,97.9172,116.75
2017-05-09,210.005,130.695,129.094,97.9172,116.05
2017-05-10,210.38,130.764,129.908,97.7932,116.04
2017-05-11,209.95,130.666,128.985,97.7932,116.5
2017-05-12,209.587,130.94,128.32,98.528,116.83
2017-05-15,210.727,131.342,129.312,98.2596,117.14
2017-05-16,210.523,131.891,129.362,98.6312,117.65
2017-05-17,206.802,128.567,125.869,100.044,119.79
2017-05-18,207.654,129.676,126.335,100.151,118.81
2017-05-19,208.973,130.245,126.94,100.351,119.4
2017-05-22,210.075,131.302,127.804,100.107,119.9
2017-05-23,210.515,131.44,128.221,99.4426,119.14
2017-05-24,211.005,132.037,128.3,100.0,119.61
2017-05-25,212.046,133.175,128.39,100.035,119.48
2017-05-26,211.999,133.42,128.35,100.201,120.54
2017-05-30,211.806,133.539,127.357,100.706,120.14
2017-05-31,211.769,133.49,127.229,100.951,120.62
2017-06-01,213.433,134.009,129.659,100.96,120.72
2017-06-02,214.152,135.558,130.513,102.197,121.61
2017-06-05,213.999,135.529,129.679,101.554,121.73
2017-06-06,213.301,134.999,129.571,102.006,123.1
2017-06-07,213.693,135.519,129.679,101.624,122.45
2017-06-08,213.807,135.657,131.456,101.34,121.65
2017-06-09,213.482,132.226,132.15,101.172,120.54
2017-06-12,213.433,131.53,131.921,101.138,120.36
2017-06-13,214.486,132.595,132.617,101.154,120.48
2017-06-14,214.209,132.007,131.813,102.735,119.82
2017-06-15,213.797,131.43,131.157,102.583,119.32
2017-06-16,213.846,130.884,130.85,102.779,119.34
2017-06-19,215.607,133.049,131.793,102.646,118.43
2017-06-20,214.171,131.997,130.463,103.529,118.18
2017-06-21,214.132,133.321,130.136,103.746,118.52
2017-06-22,214.028,133.282,130.642,103.986,118.92
2017-06-23,214.277,133.803,131.486,103.934,119.43
2017-06-26,214.419,133.165,131.654,104.302,118.36
2017-06-27,212.659,130.774,130.503,103.212,118.81
2017-06-28,214.602,132.634,132.507,102.872,118.9
2017-06-29,212.678,130.352,131.704,102.016,118.32
2017-06-30,213.09,130.401,131.496,101.792,118.02
2017-07-03,213.463,129.059,132.617,101.454,116.09
2017-07-05,213.961,130.295,132.13,101.481,116.52
2017-07-06,212.008,129.136,130.423,100.58,116.47
2017-07-07,213.367,130.517,131.664,100.008,115.28
2017-07-10,213.596,131.342,131.119,100.151,115.47
2017-07-11,213.443,131.714,131.476,100.306,115.62
2017-07-12,215.031,133.282,132.507,101.023,116.03
2017-07-13,215.376,133.589,132.617,100.361,115.82
2017-07-14,216.431,134.655,132.855,100.495,116.77
2017-07-17,216.401,134.724,133.152,100.785,117.29
2017-07-18,216.516,135.617,132.815,101.694,118.11
2017-07-19,217.672,136.39,134.095,101.739,118.08
2017-07-20,217.751,136.568,134.194,102.025,118.24
2017-07-21,217.579,136.518,133.619,102.479,119.26
2017-07-24,217.523,137.137,133.787,102.061,119.31
2017-07-25,218.047,136.793,135.007,100.722,118.92
2017-07-26,218.057,137.234,134.243,100.863,119.88
2017-07-27,217.839,136.371,133.42,100.351,119.79
2017-07-28,217.597,136.264,133.063,100.96,120.69
2017-07-31,217.483,135.704,132.637,101.087,120.75
2017-08-01,217.951,136.017,132.894,101.836,120.65
2017-08-02,218.067,136.371,131.416,101.889,120.4
2017-08-03,217.643,135.862,130.79,102.927,120.59
2017-08-04,218.037,136.106,131.396,102.051,119.65
2017-08-07,218.449,136.929,131.624,102.181,119.51
2017-08-08,217.895,136.703,131.207,101.818,119.86
2017-08-09,217.885,136.528,130.086,102.372,121.31
2017-08-10,214.811,133.608,127.734,103.23,122.21
2017-08-11,215.137,134.636,127.913,103.275,122.79
2017-08-14,217.272,136.351,129.838,102.744,121.92
2017-08-15,217.244,136.44,128.747,102.33,120.98
2017-08-16,217.626,136.674,128.787,102.691,121.87
2017-08-17,214.248,133.89,126.465,103.397,122.49
2017-08-18,213.912,133.793,126.455,103.412,122.3
2017-08-21,214.084,133.625,126.365,103.681,122.76
2017-08-22,216.314,135.675,127.744,103.285,122.21
2017-08-23,215.511,135.205,127.536,103.986,122.67
2017-08-24,215.012,134.803,127.933,103.593,122.29
2017-08-25,215.511,134.507,128.28,104.003,122.74
2017-08-28,215.521,134.939,128.806,103.942,124.69
2017-08-29,215.788,135.469,128.835,104.258,124.42
2017-08-30,216.803,137.018,129.669,104.226,124.36
2017-08-31,218.106,138.49,130.969,104.532,125.82
2017-09-01,218.42,138.292,131.694,103.746,126.06
2017-09-05,216.853,137.058,130.443,105.37,127.46
2017-09-06,217.588,137.477,130.722,104.732,126.81
2017-09-07,217.569,137.814,130.393,105.806,128.13
2017-09-08,217.311,136.606,130.483,105.585,127.97
2017-09-11,219.628,138.174,131.833,104.312,126.19
2017-09-12,220.383,138.51,132.666,103.791,126.56
2017-09-13,220.479,138.686,133.063,103.362,125.61
2017-09-14,220.412,137.89,132.934,103.801,126.16
2017-09-15,220.699,138.352,133.489,103.847,125.53
2017-09-18,221.148,138.174,134.363,103.247,124.36
2017-09-19,221.376,138.411,134.363,102.994,124.62
2017-09-20,221.456,137.989,134.8,103.071,123.62
2017-09-21,220.862,137.147,134.65,103.011,122.68
2017-09-22,220.9,137.008,135.236,103.301,123.24
2017-09-25,220.479,135.587,135.414,103.952,124.53
2017-09-26,220.603,135.95,135.851,103.753,123.14
2017-09-27,221.446,137.147,138.51,102.207,121.98
2017-09-28,221.714,137.087,138.868,101.906,122.21
2017-09-29,222.516,138.077,139.205,102.134,121.58
2017-10-02,223.465,138.203,140.942,101.94,120.77
2017-10-03,223.934,138.5,141.239,102.034,120.83
2017-10-04,224.192,138.636,140.803,102.042,121.17
2017-10-05,225.55,139.999,141.17,101.658,120.52
2017-10-06,225.283,140.145,140.972,101.367,121.09
2017-10-09,224.911,140.029,140.386,101.694,122.08
2017-10-10,225.514,140.126,140.812,101.873,122.4
2017-10-11,225.856,140.548,140.703,102.051,122.79
2017-10-12,225.533,140.281,140.595,102.504,122.89
2017-10-13,225.801,140.841,140.346,103.22,123.82
2017-10-16,226.096,141.331,140.218,103.14,122.97
2017-10-17,226.25,141.518,139.791,103.275,122.13
2017-10-18,226.479,141.34,140.475,102.61,121.67
2017-10-19,226.536,140.812,140.266,102.779,122.39
2017-10-20,227.713,141.196,140.922,101.694,121.61
2017-10-23,226.795,140.253,139.84,101.881,121.8
2017-10-24,227.207,140.499,140.148,101.226,121.33
2017-10-25,226.096,139.97,139.463,100.74,121.35
2017-10-26,226.394,139.527,139.751,100.38,120.33
2017-10-27,228.252,143.586,140.743,101.068,120.9
2017-10-30,227.388,143.907,139.235,102.051,121.13
2017-10-31,227.751,144.45,140.237,102.089,120.67
2017-11-01,228.068,144.4,139.294,102.556,121.11
2017-11-02,228.154,144.135,139.701,102.984,121.19
2017-11-03,228.891,145.528,139.612,103.257,120.62
2017-11-06,229.236,145.997,139.771,103.635,121.65
2017-11-07,229.084,146.115,138.103,104.086,121.21
2017-11-08,229.476,146.715,138.302,103.828,121.63
2017-11-09,228.64,145.938,137.826,103.537,122.13
2017-11-10,228.587,145.928,137.726,102.016,121.13
2017-11-13,228.787,146.115,137.766,102.224,121.31
2017-11-14,228.272,145.566,137.379,102.899,121.56
2017-11-15,227.1,144.859,136.833,104.013,121.41
2017-11-16,229.035,146.744,138.828,103.106,121.4
2017-11-17,228.382,146.194,139.463,103.873,122.86
2017-11-20,228.757,146.076,140.485,103.838,121.31
2017-11-21,230.269,147.644,141.944,104.169,121.51
2017-11-22,230.058,147.83,141.756,104.491,122.63
2017-11-24,230.595,148.341,141.814,104.209,122.32
2017-11-27,230.48,148.274,141.388,104.066,122.83
2017-11-28,232.787,148.664,143.621,104.193,122.81
2017-11-29,232.652,146.105,144.087,103.182,122.04
2017-11-30,234.701,147.32,144.345,102.83,121.1
2017-12-01,234.222,146.695,143.769,104.209,121.59
2017-12-04,233.944,144.979,143.234,104.258,121.18
2017-12-05,233.065,145.069,141.794,104.751,120.32
2017-12-06,233.112,145.753,141.13,105.124,120.07
2017-12-07,233.888,146.253,142.113,104.312,118.49
2017-12-08,235.15,146.9,142.241,104.321,118.48
2017-12-11,235.86,148.017,142.191,104.123,118.01
2017-12-12,236.261,147.83,141.746,104.076,118.15
2017-12-13,236.234,148.096,142.598,104.834,119.17
2017-12-14,235.275,148.007,141.02,105.286,118.93
2017-12-15,237.256,149.586,143.025,105.7,119.18
2017-12-18,238.73,150.889,144.97,104.722,119.73
2017-12-19,237.819,150.047,143.829,103.397,119.82
2017-12-20,237.697,149.85,144.096,102.252,120.14
2017-12-21,238.186,149.87,144.732,102.83,120.31
2017-12-22,238.126,149.702,144.454,102.966,120.94
2017-12-26,237.838,148.891,144.543,103.275,121.77
2017-12-27,237.966,148.911,144.395,104.603,122.23
2017-12-28,238.452,149.094,144.98,104.515,122.85
2017-12-29,237.553,148.176,143.789,104.703,123.65
2018-01-02,239.248,150.791,145.139,103.546,125.15
2018-01-03,240.749,152.261,145.287,104.049,124.82
2018-01-04,241.783,152.538,145.684,104.032,125.46
2018-01-05,243.408,154.035,146.002,103.731,125.33
2018-01-08,243.843,154.605,146.211,103.655,125.31
2018-01-09,244.377,154.653,146.031,102.302,124.73
2018-01-10,244.032,154.292,146.051,102.181,125.03
2018-01-11,245.803,155.369,148.543,102.601,125.44
2018-01-12,247.392,156.507,149.157,102.761,126.96
2018-01-16,246.559,156.065,147.242,103.182,127.17
2018-01-17,248.893,157.712,148.661,103.052,126.14
2018-01-18,248.484,157.732,147.629,102.106,125.86
2018-01-19,249.633,158.242,149.554,101.572,126.42
2018-01-22,251.641,159.948,150.368,101.668,126.65
2018-01-23,252.179,161.271,150.855,102.106,127.28
2018-01-24,252.081,160.231,149.902,101.554,128.83
2018-01-25,252.189,160.173,149.961,102.391,127.97
2018-01-26,255.097,162.635,150.517,101.999,128.07
2018-01-29,253.403,161.861,149.654,101.287,127.35
2018-01-30,250.791,160.506,148.235,100.681,126.8
2018-01-31,250.922,161.185,147.451,101.287,127.65
2018-02-01,250.646,159.8,147.927,99.796,128.07
2018-02-02,245.191,156.613,145.069,98.8885,126.39
2018-02-05,234.94,150.429,139.483,99.806,126.71
2018-02-06,239.573,154.419,141.17,99.172,125.38
2018-02-07,238.271,152.429,141.319,98.2596,124.79
2018-02-08,229.331,146.017,137.171,98.1541,124.98
2018-02-09,232.767,148.506,138.401,97.5192,124.77
2018-02-12,236.185,151.174,139.711,97.9789,125.37
2018-02-13,236.778,151.959,140.019,98.3971,126.08
2018-02-14,239.982,154.77,142.539,97.2995,128.23
2018-02-15,243.047,157.557,144.096,97.638,128.38
2018-02-16,243.123,157.028,144.603,98.1795,127.96
2018-02-20,241.582,157.26,143.442,97.7228,126.24
2018-02-21,240.396,156.82,143.591,96.5501,125.66
2018-02-22,240.693,156.8,143.362,96.8052,126.3
2018-02-23,244.532,159.996,145.208,97.6811,126.14
2018-02-26,247.373,162.133,146.171,97.7143,126.45
2018-02-27,244.281,160.115,144.058,97.5728,125.13
2018-02-28,241.822,159.076,141.784,98.2069,125.0
2018-03-01,238.299,156.498,141.417,98.8609,124.72
2018-03-02,239.525,157.897,143.69,98.0787,125.39
2018-03-05,242.26,159.674,144.96,97.8029,125.18
2018-03-06,242.903,160.36,146.528,97.8987,126.53
2018-03-07,242.809,160.731,147.818,97.7852,125.72
2018-03-08,244.012,161.634,147.51,98.3392,125.42
2018-03-09,248.244,164.752,149.852,97.6985,125.54
2018-03-12,247.929,165.615,150.13,98.2596,125.54
2018-03-13,246.33,163.357,149.415,98.7574,125.78
2018-03-14,245.057,163.33,148.75,99.6093,125.7
2018-03-15,244.771,163.185,147.996,99.6093,124.9
2018-03-16,245.057,162.72,148.83,99.2501,124.6
2018-03-19,241.756,159.232,147.382,98.9464,124.87
2018-03-20,242.158,159.761,147.342,98.5612,124.31
2018-03-21,241.697,159.056,148.205,98.6786,126.48
2018-03-22,235.65,155.153,144.95,99.6292,125.98
2018-03-23,230.634,151.066,141.824,99.5468,127.61
2018-03-26,236.939,156.671,144.93,99.163,128.28
2018-03-27,232.892,151.615,142.123,100.236,127.49
2018-03-28,232.221,149.831,142.073,100.503,125.73
2018-03-29,235.199,152.606,143.531,101.005,125.79
2018-04-02,230.117,148.186,140.009,101.209,127.26
2018-04-03,233.036,149.841,142.013,100.405,126.3
2018-04-04,235.552,152.261,143.829,100.201,126.45
2018-04-05,237.439,153.105,145.01,99.4514,125.8
2018-04-06,232.138,149.253,142.123,100.546,126.39
2018-04-09,233.256,150.301,142.291,100.722,126.82
2018-04-10,236.978,153.605,144.98,100.527,127.12
2018-04-11,235.725,152.751,145.287,100.899,128.11
2018-04-12,237.668,154.585,146.29,100.142,126.62
2018-04-13,236.978,153.763,145.526,100.37,127.45
2018-04-16,238.912,154.959,146.845,100.405,127.63
2018-04-17,241.498,158.271,148.463,100.699,127.75
2018-04-18,241.658,158.605,148.87,99.8757,127.85
2018-04-19,240.329,157.164,147.828,99.0562,127.6
2018-04-20,238.281,154.663,147.014,98.3589,126.63
2018-04-23,238.243,154.272,146.796,98.3884,125.62
2018-04-24,235.036,151.017,145.992,97.9515,126.23
2018-04-25,235.611,151.204,145.764,97.2809,125.41
2018-04-26,238.023,154.37,146.438,97.9789,124.97
2018-04-27,238.234,154.468,146.23,98.7112,125.5
2018-04-30,236.403,153.359,144.92,98.8885,124.59
2018-05-01,236.817,155.133,145.635,98.5347,123.71
2018-05-02,235.238,154.203,146.191,98.4296,123.65
2018-05-03,234.701,154.184,145.387,98.8609,124.28
2018-05-04,237.756,157.124,147.192,99.0098,124.54
2018-05-07,238.558,158.408,148.453,98.8512,124.57
2018-05-08,238.558,158.242,149.187,98.7654,124.59
2018-05-09,240.855,159.987,149.971,98.1893,124.33
2018-05-10,243.123,161.674,150.795,98.9564,125.18
2018-05-11,243.871,161.515,151.102,99.1967,125.0
2018-05-14,243.993,161.801,150.517,98.6942,124.49
2018-05-15,242.26,159.977,150.536,97.5728,122.48
2018-05-16,243.334,161.046,152.104,97.1955,122.29
2018-05-17,243.113,160.417,152.809,96.698,122.36
2018-05-18,242.481,159.585,153.007,97.5365,122.41
2018-05-21,244.32,160.486,154.019,97.5912,122.48
2018-05-22,243.649,160.281,152.908,97.4307,122.41
2018-05-23,244.31,161.654,153.107,98.1541,122.54
2018-05-24,243.824,161.604,153.167,98.9207,123.59
2018-05-25,243.248,161.771,152.888,99.522,123.21
